time,ax,ay,az,gx,gy,gz
1595879273,-0.5767,0.8251,0.1502,-0.3049,0.0000,-0.2439
1595879273,-0.5820,0.8285,0.1506,-0.3049,0.0000,-0.2439
1595879273,-0.5800,0.8283,0.1503,-0.3049,0.0000,-0.1220
1595879273,-0.5743,0.8238,0.1516,-0.3049,0.0610,0.0610
1595879273,-0.5797,0.8290,0.1491,-0.3049,0.0000,0.0000
1595879273,-0.5803,0.8293,0.1525,-0.2439,0.0000,-0.1220
1595879273,-0.5780,0.8278,0.1542,-0.2439,-0.0610,-0.2439
1595879273,-0.5792,0.8286,0.1533,-0.3049,0.0000,-0.1829
1595879273,-0.5775,0.8281,0.1528,-0.3049,0.0610,-0.3659
1595879273,-0.5788,0.8237,0.1500,-0.2439,0.0610,-0.3659
1595879273,-0.5802,0.8281,0.1523,-0.2439,-0.0610,-0.3049
1595879273,-0.5811,0.8292,0.1525,-0.3049,0.0000,-0.3049
1595879273,-0.5777,0.8251,0.1535,-0.2439,-0.0610,-0.1220
1595879273,-0.5789,0.8281,0.1525,-0.3049,0.0000,0.0000
1595879273,-0.5807,0.8302,0.1517,-0.3049,0.0000,0.0000
1595879273,-0.5795,0.8275,0.1511,-0.1829,0.0000,-0.1220
1595879273,-0.5814,0.8276,0.1516,-0.3049,0.0000,-0.1220
1595879273,-0.5786,0.8279,0.1508,-0.2439,0.0000,-0.0610
1595879273,-0.5781,0.8262,0.1513,-0.3049,0.0000,0.0000
1595879273,-0.5806,0.8286,0.1519,-0.3049,-0.0610,0.0000
1595879273,-0.5816,0.8293,0.1514,-0.3049,0.0000,-0.0610
1595879273,-0.5782,0.8275,0.1530,-0.3049,-0.0610,-0.0610
1595879273,-0.5774,0.8267,0.1541,-0.3659,-0.0610,-0.1220
1595879273,-0.5787,0.8276,0.1534,-0.3049,0.0000,-0.1220
1595879273,-0.5780,0.8278,0.1522,-0.3659,0.0000,-0.1220
1595879273,-0.5803,0.8267,0.1539,-0.3659,0.0000,-0.1829
1595879273,-0.5789,0.8273,0.1509,-0.3049,-0.0610,-0.3049
1595879273,-0.5793,0.8236,0.1532,-0.2439,0.0610,-0.3049
1595879273,-0.5794,0.8250,0.1509,-0.2439,0.0000,-0.2439
1595879273,-0.5822,0.8280,0.1514,-0.2439,-0.0610,-0.1829
1595879273,-0.5811,0.8290,0.1511,-0.3659,0.0000,-0.1829
1595879273,-0.5786,0.8279,0.1517,-0.3659,-0.0610,-0.0610
1595879273,-0.5798,0.8267,0.1531,-0.3049,0.0000,0.0610
1595879273,-0.5791,0.8265,0.1510,-0.3049,0.0000,0.0610
1595879273,-0.5775,0.8281,0.1512,-0.3049,-0.0610,0.1220
1595879273,-0.5801,0.8283,0.1514,-0.3049,-0.0610,0.0610
1595879273,-0.5814,0.8272,0.1514,-0.3049,-0.1220,0.0000
1595879273,-0.5789,0.8266,0.1512,-0.3049,-0.0610,-0.0610
1595879273,-0.5777,0.8279,0.1518,-0.3659,0.0610,-0.2439
1595879273,-0.5797,0.8287,0.1542,-0.3049,-0.0610,-0.1829
1595879273,-0.5798,0.8276,0.1534,-0.3049,-0.0610,-0.2439
1595879273,-0.5793,0.8266,0.1530,-0.3659,0.0000,-0.1220
1595879273,-0.5787,0.8265,0.1516,-0.1829,0.0000,-0.0610
1595879273,-0.5789,0.8253,0.1518,-0.3049,0.0000,-0.0610
1595879273,-0.5797,0.8283,0.1513,-0.3049,0.0610,-0.0610
1595879273,-0.5804,0.8289,0.1514,-0.3049,0.0000,0.0000
1595879273,-0.5794,0.8281,0.1520,-0.2439,0.0000,-0.0610
1595879273,-0.5790,0.8278,0.1546,-0.3659,-0.0610,-0.1220
1595879273,-0.5784,0.8260,0.1522,-0.3049,0.0000,-0.1829
1595879273,-0.5787,0.8253,0.1503,-0.2439,0.0000,-0.1829
1595879273,-0.5800,0.8267,0.1520,-0.3049,0.0000,-0.1829
1595879273,-0.5815,0.8281,0.1516,-0.2439,0.0000,-0.1220
1595879273,-0.5786,0.8290,0.1506,-0.3049,-0.0610,-0.1220
1595879273,-0.5806,0.8285,0.1518,-0.2439,-0.0610,0.0000
1595879273,-0.5791,0.8273,0.1524,-0.3659,0.0000,0.0000
1595879273,-0.5811,0.8295,0.1555,-0.3659,-0.0610,0.0610
1595879273,-0.5798,0.8292,0.1520,-0.3049,-0.1220,0.0000
1595879273,-0.5778,0.8271,0.1520,-0.3049,-0.0610,-0.1220
1595879273,-0.5801,0.8270,0.1528,-0.3049,0.0000,-0.1829
1595879273,-0.5801,0.8297,0.1545,-0.3659,0.0000,-0.1220
1595879273,-0.5798,0.8286,0.1528,-0.3049,-0.0610,-0.1220
1595879273,-0.5812,0.8258,0.1541,-0.2439,0.0610,-0.1829
1595879273,-0.5784,0.8289,0.1520,-0.2439,0.0610,-0.1220
1595879273,-0.5805,0.8274,0.1498,-0.3659,-0.0610,-0.1220
1595879274,-0.5798,0.8268,0.1517,-0.3659,-0.1220,-0.0610
1595879274,-0.5798,0.8274,0.1522,-0.3049,-0.0610,-0.0610
1595879274,-0.5784,0.8279,0.1519,-0.3049,0.0000,-0.0610
1595879274,-0.5798,0.8267,0.1508,-0.3049,0.0000,-0.1220
1595879274,-0.5785,0.8282,0.1517,-0.2439,0.0000,-0.1829
1595879274,-0.5793,0.8275,0.1524,-0.3049,0.0000,-0.1220
1595879274,-0.5803,0.8284,0.1552,-0.3049,-0.0610,-0.1220
1595879274,-0.5798,0.8275,0.1526,-0.3049,0.0000,-0.0610
1595879274,-0.5808,0.8276,0.1519,-0.3049,0.0000,0.0000
1595879274,-0.5793,0.8283,0.1517,-0.3049,-0.0610,-0.0610
1595879274,-0.5817,0.8289,0.1509,-0.3659,-0.0610,-0.0610
1595879274,-0.5809,0.8285,0.1509,-0.3049,0.0000,-0.1220
1595879274,-0.5804,0.8275,0.1526,-0.2439,0.0000,-0.0610
1595879274,-0.5777,0.8277,0.1490,-0.3659,0.0610,-0.1220
1595879274,-0.5803,0.8262,0.1512,-0.3659,0.0000,-0.1220
1595879274,-0.5781,0.8281,0.1516,-0.2439,0.0000,-0.1829
1595879274,-0.5775,0.8264,0.1492,-0.3049,0.0610,-0.2439
1595879274,-0.5803,0.8284,0.1492,-0.3049,0.0000,-0.1220
1595879274,-0.5802,0.8287,0.1500,-0.2439,0.0000,-0.0610
1595879274,-0.5776,0.8271,0.1522,-0.3049,-0.1220,-0.1220
1595879274,-0.5789,0.8270,0.1520,-0.3049,0.0000,-0.1220
1595879274,-0.5787,0.8268,0.1509,-0.2439,0.0000,0.1220
1595879274,-0.5786,0.8278,0.1512,-0.3049,-0.0610,0.2439
1595879274,-0.5797,0.8297,0.1519,-0.3049,-0.0610,0.2439
1595879274,-0.5792,0.8276,0.1514,-0.3049,-0.0610,0.1220
1595879274,-0.5780,0.8259,0.1508,-0.3049,-0.0610,-0.0610
1595879274,-0.5806,0.8266,0.1530,-0.3049,0.0000,-0.3049
1595879274,-0.5811,0.8282,0.1534,-0.3659,0.1220,-0.6707
1595879274,-0.5797,0.8255,0.1506,-0.4878,0.0610,-0.9756
1595879274,-0.5823,0.8246,0.1502,-0.4268,0.0610,-1.0366
1595879274,-0.5829,0.8254,0.1515,-0.3659,0.0610,-0.9756
1595879274,-0.5831,0.8265,0.1504,-0.4268,0.0610,-0.7317
1595879274,-0.5843,0.8254,0.1516,-0.3659,0.0000,-0.6707
1595879274,-0.5827,0.8267,0.1521,-0.3659,-0.0610,-0.4268
1595879274,-0.5795,0.8253,0.1526,-0.3049,-0.0610,0.1220
1595879274,-0.5804,0.8257,0.1534,-0.2439,-0.1220,0.4268
1595879274,-0.5801,0.8292,0.1532,-0.1829,-0.0610,0.9146
1595879274,-0.5771,0.8276,0.1556,-0.1220,-0.3049,1.5854
1595879274,-0.5767,0.8298,0.1525,-0.1829,-0.2439,2.0732
1595879274,-0.5743,0.8299,0.1521,-0.1829,-0.2439,2.3171
1595879274,-0.5738,0.8306,0.1532,-0.1829,-0.2439,1.9512
1595879274,-0.5748,0.8337,0.1501,-0.2439,-0.2439,0.9756
1595879274,-0.5768,0.8333,0.1520,-0.3049,0.0610,-0.3049
1595879274,-0.5784,0.8309,0.1516,-0.3659,0.1829,-1.6463
1595879274,-0.5816,0.8264,0.1520,-0.4878,0.3049,-2.7439
1595879274,-0.5819,0.8267,0.1517,-0.6098,0.3659,-3.4146
1595879274,-0.5827,0.8216,0.1517,-0.6098,0.4268,-3.5976
1595879274,-0.5860,0.8233,0.1526,-0.6707,0.3049,-3.2317
1595879274,-0.5875,0.8226,0.1528,-0.5488,0.1829,-2.5610
1595879274,-0.5864,0.8201,0.1532,-0.4878,0.1220,-1.6463
1595879274,-0.5832,0.8210,0.1516,-0.3049,0.0610,-0.3659
1595879274,-0.5815,0.8237,0.1500,-0.1220,-0.0610,0.8537
1595879274,-0.5800,0.8251,0.1509,-0.1220,-0.3049,2.0732
1595879274,-0.5797,0.8289,0.1517,-0.0610,-0.4878,3.0488
1595879274,-0.5786,0.8289,0.1513,0.0000,-0.4268,2.8659
1595879274,-0.5754,0.8298,0.1530,-0.0610,-0.3049,2.3171
1595879274,-0.5765,0.8334,0.1508,-0.1220,-0.2439,1.5854
1595879274,-0.5770,0.8320,0.1533,-0.2439,-0.0610,0.4878
1595879274,-0.5791,0.8289,0.1505,-0.2439,0.1220,-0.5488
1595879274,-0.5778,0.8275,0.1502,-0.3049,0.1829,-1.2195
1595879274,-0.5806,0.8272,0.1534,-0.4268,0.1829,-1.5854
1595879274,-0.5787,0.8262,0.1537,-0.4268,0.1220,-1.4634
1595879274,-0.5812,0.8267,0.1554,-0.3659,0.1220,-1.1585
1595879274,-0.5804,0.8284,0.1532,-0.3049,0.0610,-0.7927
1595879274,-0.5865,0.8279,0.1515,-0.3659,0.0610,-0.7317
1595879274,-0.5809,0.8229,0.1506,-0.3049,0.1829,-1.4024
1595879274,-0.5845,0.8212,0.1520,-0.4268,0.1829,-1.5244
1595879274,-0.5812,0.8224,0.1479,-0.3049,0.0000,-0.5488
1595879274,-0.5794,0.8258,0.1503,-0.2439,-0.1220,0.7317
1595879274,-0.5826,0.8301,0.1539,-0.2439,-0.3049,1.6463
1595879274,-0.5789,0.8295,0.1511,-0.1829,-0.3049,1.8902
1595879274,-0.5769,0.8292,0.1508,-0.1829,-0.2439,1.6463
1595879274,-0.5759,0.8281,0.1535,-0.1829,-0.2439,1.5854
1595879274,-0.5752,0.8297,0.1541,-0.1829,-0.1829,1.3415
1595879274,-0.5759,0.8320,0.1532,-0.2439,-0.1829,0.7317
1595879274,-0.5794,0.8322,0.1534,-0.3049,0.0610,-0.3049
1595879274,-0.5799,0.8266,0.1546,-0.3049,0.1829,-1.4024
1595879274,-0.5799,0.8256,0.1541,-0.3659,0.2439,-2.1341
1595879274,-0.5848,0.8239,0.1520,-0.4878,0.2439,-2.5000
1595879274,-0.5839,0.8242,0.1504,-0.5488,0.2439,-2.5000
1595879274,-0.5836,0.8217,0.1525,-0.4878,0.1829,-1.9512
1595879274,-0.5833,0.8217,0.1512,-0.3659,0.0610,-1.1585
1595879274,-0.5823,0.8209,0.1511,-0.3049,0.0610,-0.2439
1595879274,-0.5805,0.8250,0.1516,-0.2439,-0.0610,0.6098
1595879274,-0.5807,0.8283,0.1535,-0.1829,-0.2439,1.4024
1595879274,-0.5788,0.8277,0.1516,-0.1220,-0.3049,1.8902
1595879274,-0.5752,0.8286,0.1507,-0.0610,-0.2439,2.0122
1595879274,-0.5743,0.8316,0.1525,-0.1829,-0.2439,1.9512
1595879274,-0.5775,0.8317,0.1533,-0.1220,-0.2439,1.7073
1595879274,-0.5747,0.8298,0.1519,-0.1829,-0.1829,1.2195
1595879274,-0.5760,0.8300,0.1509,-0.3049,-0.1220,0.7317
1595879274,-0.5785,0.8306,0.1519,-0.3049,-0.0610,0.1220
1595879274,-0.5766,0.8293,0.1525,-0.3659,0.0000,-0.4878
1595879274,-0.5778,0.8294,0.1526,-0.4268,0.1220,-1.2805
1595879274,-0.5823,0.8284,0.1541,-0.3659,0.2439,-1.9512
1595879274,-0.5828,0.8253,0.1529,-0.5488,0.3049,-2.3780
1595879274,-0.5818,0.8245,0.1526,-0.4878,0.3049,-2.3780
1595879274,-0.5832,0.8249,0.1519,-0.4878,0.2439,-2.1341
1595879274,-0.5854,0.8215,0.1509,-0.4268,0.2439,-2.1341
1595879274,-0.5916,0.8249,0.1509,-0.4268,0.2439,-2.3171
1595879274,-0.5853,0.8214,0.1495,-0.4268,0.1829,-2.0122
1595879274,-0.5838,0.8161,0.1496,-0.4878,0.0610,-1.1585
1595879275,-0.5834,0.8205,0.1516,-0.3049,0.0000,-0.1220
1595879275,-0.5835,0.8217,0.1500,-0.1829,-0.2439,1.2195
1595879275,-0.5789,0.8235,0.1499,-0.1220,-0.4268,2.7439
1595879275,-0.5802,0.8311,0.1519,0.0610,-0.4878,3.9024
1595879275,-0.5723,0.8313,0.1519,0.0000,-0.6098,4.5732
1595879275,-0.5701,0.8309,0.1534,0.0610,-0.6707,4.5732
1595879275,-0.5719,0.8354,0.1550,0.1220,-0.4268,3.8415
1595879275,-0.5710,0.8352,0.1556,0.0000,-0.2439,2.5000
1595879275,-0.5717,0.8355,0.1539,-0.2439,-0.1829,0.9756
1595879275,-0.5765,0.8351,0.1533,-0.3659,0.0610,-0.9756
1595879275,-0.5779,0.8301,0.1544,-0.6098,0.3659,-2.9268
1595879275,-0.5826,0.8270,0.1542,-0.6707,0.5488,-4.3902
1595879275,-0.5853,0.8260,0.1536,-0.7927,0.6098,-5.4268
1595879275,-0.5863,0.8222,0.1503,-0.7927,0.6098,-5.6098
1595879275,-0.5908,0.8175,0.1497,-0.7927,0.6098,-5.1829
1595879275,-0.5933,0.8185,0.1522,-0.7317,0.4268,-4.2073
1595879275,-0.5905,0.8166,0.1500,-0.6707,0.1829,-2.6220
1595879275,-0.5887,0.8182,0.1511,-0.4878,0.0610,-0.6707
1595879275,-0.5853,0.8216,0.1508,-0.2439,-0.2439,1.3415
1595879275,-0.5824,0.8234,0.1517,0.0000,-0.4878,3.1707
1595879275,-0.5792,0.8271,0.1537,0.1220,-0.6098,4.6341
1595879275,-0.5765,0.8335,0.1553,0.1220,-0.6707,5.3049
1595879275,-0.5727,0.8347,0.1561,0.1829,-0.6707,5.2439
1595879275,-0.5720,0.8348,0.1544,0.1829,-0.5488,4.5122
1595879275,-0.5726,0.8359,0.1554,0.1220,-0.4268,3.2317
1595879275,-0.5734,0.8350,0.1552,-0.1220,-0.1829,1.5244
1595879275,-0.5756,0.8337,0.1528,-0.2439,0.0000,-0.4268
1595879275,-0.5773,0.8300,0.1533,-0.4878,0.2439,-2.4390
1595879275,-0.5794,0.8267,0.1515,-0.6707,0.3659,-3.9634
1595879275,-0.5842,0.8251,0.1519,-0.7317,0.5488,-4.8171
1595879275,-0.5860,0.8225,0.1507,-0.7927,0.5488,-5.0000
1595879275,-0.5881,0.8180,0.1492,-0.7317,0.4878,-4.6341
1595879275,-0.5874,0.8176,0.1486,-0.7317,0.4268,-3.6585
1595879275,-0.5901,0.8196,0.1503,-0.5488,0.2439,-2.3171
1595879275,-0.5873,0.8207,0.1502,-0.4268,0.0610,-0.7927
