time,ax,ay,az,gx,gy,gz
1595879405,0.3002,0.9302,0.3156,0.2439,0.3659,0.0610
1595879406,0.2985,0.9305,0.3158,0.2439,0.1829,0.1829
1595879406,0.2994,0.9311,0.3174,0.1829,0.0610,0.1220
1595879406,0.3006,0.9320,0.3145,0.1220,0.0610,0.1220
1595879406,0.3002,0.9279,0.3161,0.0000,0.1220,0.1220
1595879406,0.3000,0.9267,0.3195,0.0000,0.1220,0.1829
1595879406,0.2971,0.9265,0.3155,0.0000,0.1829,0.1829
1595879406,0.2968,0.9280,0.3166,-0.0610,0.0610,0.1829
1595879406,0.2967,0.9250,0.3168,0.0000,0.0610,0.1829
1595879406,0.2973,0.9244,0.3166,0.0000,-0.0610,0.2439
1595879406,0.2983,0.9259,0.3167,-0.0610,-0.1829,0.2439
1595879406,0.2974,0.9290,0.3151,-0.1220,-0.1220,0.2439
1595879406,0.2980,0.9307,0.3175,-0.1220,0.0000,0.0000
1595879406,0.3003,0.9328,0.3167,-0.0610,-0.0610,-0.0610
1595879406,0.3001,0.9310,0.3148,-0.1829,-0.2439,-0.1829
1595879406,0.2997,0.9301,0.3146,-0.2439,-0.2439,-0.3049
1595879406,0.3002,0.9308,0.3151,-0.1829,-0.1829,-0.3049
1595879406,0.2980,0.9258,0.3133,-0.1829,-0.1220,-0.3659
1595879406,0.2950,0.9250,0.3115,0.0000,-0.2439,-0.3049
1595879406,0.2953,0.9241,0.3085,0.0000,-0.4878,-0.1220
1595879406,0.2944,0.9196,0.3074,0.0000,-0.7317,0.0000
1595879406,0.2921,0.9202,0.3084,0.0000,-0.7927,0.0610
1595879406,0.2935,0.9314,0.3118,0.0610,-0.9146,-0.0610
1595879406,0.2932,0.9474,0.3123,0.1220,-0.9146,-0.3659
1595879406,0.2939,0.9576,0.3106,0.1220,-0.9756,-0.7317
1595879406,0.2864,0.9481,0.3074,0.2439,-1.5244,-0.9756
1595879406,0.2759,0.9363,0.3017,0.3659,-2.1341,-1.2195
1595879406,0.2695,0.9365,0.2991,0.3659,-3.0488,-1.4634
1595879406,0.2719,0.9569,0.3031,0.1220,-4.1463,-2.0122
1595879406,0.2520,0.9688,0.3005,-0.1829,-5.4878,-2.6829
1595879406,0.2205,0.9677,0.2936,-0.2439,-7.1951,-3.2317
1595879406,0.1876,0.9529,0.2817,0.5488,-10.1220,-4.3293
1595879406,0.1555,0.9409,0.2908,1.4024,-14.5732,-6.0976
1595879406,0.1610,0.9581,0.3203,2.3780,-20.9756,-8.5976
1595879406,0.1663,0.9732,0.3375,0.0000,-27.0122,-11.6463
1595879406,0.1550,0.9761,0.3401,-1.7073,-30.4268,-14.2073
1595879406,0.1352,0.9733,0.3391,-1.1585,-32.6220,-16.0366
1595879406,0.1106,0.9812,0.3547,-1.6463,-34.7561,-17.7439
1595879406,0.0787,0.9777,0.3838,-3.7805,-38.1098,-20.0610
1595879406,0.0435,0.9538,0.3909,-6.8293,-42.1341,-22.9878
1595879406,-0.0099,0.9540,0.3997,-8.3537,-48.3537,-26.0976
1595879406,-0.0659,0.9663,0.4205,-7.6829,-59.3902,-29.8780
1595879406,-0.0753,0.9622,0.4356,-8.7805,-75.7317,-34.0854
1595879406,-0.0286,0.9819,0.4714,-11.8902,-96.7073,-38.0488
1595879406,0.0326,1.0027,0.4985,-15.3659,-118.1707,-41.8902
1595879406,0.0579,1.0146,0.5328,-20.1220,-134.2683,-45.7317
1595879406,0.0652,1.0222,0.5529,-24.5122,-144.0854,-49.8781
1595879406,0.0820,1.0371,0.5812,-28.6585,-150.9146,-53.8415
1595879406,0.0909,1.0257,0.6101,-33.4146,-157.5610,-56.8293
1595879406,0.1017,1.0006,0.6270,-39.3902,-163.4756,-58.6585
1595879406,0.1279,1.0101,0.6588,-44.3293,-169.6342,-58.9634
1595879406,0.1531,1.0300,0.7038,-48.6585,-174.1463,-58.4756
1595879406,0.1663,1.0323,0.7460,-54.2073,-176.2805,-58.7195
1595879406,0.2073,1.0388,0.7684,-59.7561,-177.7439,-59.3902
1595879406,0.2619,1.0478,0.8047,-66.1585,-178.7195,-58.2927
1595879406,0.3193,1.0648,0.8366,-72.3781,-179.5122,-56.4024
1595879406,0.3760,1.0955,0.8770,-77.6220,-180.9146,-55.9756
1595879406,0.4055,1.1135,0.9061,-84.0854,-179.5732,-54.1463
1595879406,0.4221,1.1103,0.9070,-92.6220,-174.8171,-50.8537
1595879406,0.4354,1.0990,0.9029,-102.3781,-168.2317,-47.3171
1595879406,0.4246,1.1077,0.8689,-110.7927,-164.2683,-44.4512
1595879406,0.4054,1.1232,0.8232,-117.5000,-166.6463,-40.9756
1595879406,0.4097,1.1393,0.7643,-126.6463,-176.0366,-36.4024
1595879406,0.4333,1.1415,0.6953,-136.9512,-189.5732,-31.5854
1595879406,0.4629,1.1412,0.6346,-145.1829,-204.5732,-27.6220
1595879406,0.4905,1.1425,0.5706,-151.4024,-218.7805,-23.0488
1595879406,0.5187,1.1424,0.5122,-156.5244,-233.1707,-16.1585
1595879406,0.5617,1.1260,0.4578,-160.5488,-248.2927,-8.2317
1595879406,0.5966,1.1052,0.3894,-163.9024,-261.9512,0.1220
1595879406,0.6551,1.0922,0.3085,-164.2683,-275.9756,10.2439
1595879406,0.7493,1.0670,0.2552,-163.8415,-288.7195,22.1341
1595879406,0.8137,1.0411,0.2230,-163.1098,-293.7195,35.0000
1595879406,0.8273,1.0263,0.1699,-159.0244,-291.4024,47.1951
1595879406,0.8358,0.9976,0.1215,-152.9878,-286.0976,57.6829
1595879406,0.8282,0.9492,0.0703,-147.1342,-279.5732,67.5610
1595879406,0.8456,0.9019,0.0667,-140.3659,-270.9146,76.9512
1595879406,0.8588,0.8841,0.1238,-131.2195,-258.2317,84.3293
1595879406,0.8143,0.8850,0.1406,-121.1585,-244.0244,90.7927
1595879406,0.7547,0.9043,0.0927,-113.5976,-231.8902,99.6341
1595879406,0.7467,0.9039,0.0399,-106.2195,-223.5366,106.4024
1595879406,0.7584,0.8631,-0.0049,-98.1707,-220.7927,110.0000
1595879406,0.7809,0.8110,-0.0869,-88.3537,-220.4268,113.5976
1595879406,0.7968,0.7612,-0.1376,-79.0244,-214.5122,115.9756
1595879406,0.7841,0.7283,-0.1471,-67.9268,-200.9756,116.0366
1595879406,0.7748,0.7133,-0.1159,-54.5122,-183.4146,113.4756
1595879406,0.7741,0.7137,-0.0828,-42.1951,-165.7927,110.4878
1595879406,0.7401,0.7281,-0.0800,-31.7073,-146.1585,109.0854
1595879406,0.6980,0.7236,-0.1080,-22.5000,-130.5488,108.9634
1595879406,0.6757,0.6936,-0.1725,-15.9756,-122.5000,109.2683
1595879406,0.7014,0.6512,-0.2591,-11.1585,-120.8537,109.6951
1595879406,0.7567,0.5960,-0.3365,-5.4268,-120.0000,109.2073
1595879406,0.7994,0.5537,-0.3228,2.9268,-114.7561,107.3171
1595879406,0.8447,0.5502,-0.2710,13.5976,-105.8537,104.4512
1595879406,0.8889,0.5568,-0.2210,23.1707,-94.6341,101.4024
1595879406,0.8818,0.5671,-0.2034,30.0000,-82.0122,98.4756
1595879406,0.8358,0.5569,-0.2174,35.4268,-68.2317,96.4024
1595879406,0.8080,0.5470,-0.2657,39.1463,-54.8781,95.1220
1595879406,0.8186,0.5443,-0.3536,42.4390,-44.8780,93.6585
1595879406,0.8495,0.5320,-0.4211,45.9146,-40.3049,90.0000
1595879406,0.8788,0.5122,-0.4495,51.4024,-38.5976,86.8902
1595879407,0.8954,0.5051,-0.4456,58.8415,-34.4512,83.7805
1595879407,0.8835,0.5101,-0.4370,67.3171,-28.4146,80.2439
1595879407,0.8626,0.5001,-0.4351,74.5732,-22.3171,77.4390
1595879407,0.8464,0.4968,-0.4445,79.5732,-16.0366,74.9390
1595879407,0.8425,0.4910,-0.4692,84.9390,-11.3415,72.3171
1595879407,0.8503,0.4739,-0.4875,89.6951,-9.3293,70.2439
1595879407,0.8582,0.4590,-0.5054,94.5122,-10.3049,68.1098
1595879407,0.8746,0.4703,-0.5231,99.0854,-11.8293,65.7927
1595879407,0.8932,0.5120,-0.5298,104.0854,-13.9634,63.6585
1595879407,0.9042,0.5355,-0.5446,110.2439,-17.0732,61.9512
1595879407,0.8926,0.5304,-0.5511,116.2195,-21.1585,60.9146
1595879407,0.8708,0.5267,-0.5590,122.8049,-24.4512,60.6707
1595879407,0.8560,0.5273,-0.5745,129.5732,-26.2805,60.1829
1595879407,0.8727,0.5288,-0.5794,135.2439,-28.3537,59.5122
1595879407,0.8925,0.5463,-0.5810,140.5488,-29.0244,57.6829
1595879407,0.8969,0.5676,-0.5885,146.2195,-24.1463,55.1829
1595879407,0.9025,0.5826,-0.5782,151.4024,-16.5244,51.8293
1595879407,0.9044,0.6077,-0.5510,157.4390,-8.8415,48.5976
1595879407,0.9128,0.6160,-0.5175,164.2073,-1.4634,46.4634
1595879407,0.9070,0.6176,-0.4996,170.4268,5.1220,44.4512
1595879407,0.8744,0.6223,-0.5122,175.6707,9.3293,43.5366
1595879407,0.8449,0.6193,-0.5520,179.6951,10.6707,43.4756
1595879407,0.8497,0.6110,-0.5865,182.5000,11.0976,43.1707
1595879407,0.8792,0.6116,-0.5547,187.1342,11.6463,41.5244
1595879407,0.9183,0.6290,-0.4626,193.9025,11.8293,39.8171
1595879407,0.9208,0.6415,-0.3953,200.4268,12.5000,38.5976
1595879407,0.9124,0.6288,-0.3947,204.6951,11.6463,38.7195
1595879407,0.8955,0.6312,-0.4249,206.1585,8.2927,39.8780
1595879407,0.8653,0.6525,-0.4539,208.1098,4.2683,40.4878
1595879407,0.8818,0.6685,-0.4764,212.2561,2.1951,39.9390
1595879407,0.9349,0.6514,-0.4439,216.0976,2.8659,37.2561
1595879407,0.9827,0.6368,-0.3164,222.0122,7.9268,33.9634
1595879407,0.9499,0.6304,-0.2258,230.8537,16.5854,31.8902
1595879407,0.8931,0.6125,-0.1896,235.0610,19.0854,32.9268
1595879407,0.8663,0.6254,-0.1861,234.0854,10.9146,36.0366
1595879407,0.8546,0.6515,-0.2337,231.8293,-5.0000,39.2073
1595879407,0.8729,0.6618,-0.2968,228.3537,-23.7195,41.9512
1595879407,0.9148,0.6518,-0.3044,226.3415,-40.3049,42.6829
1595879407,0.9380,0.6498,-0.2889,228.6585,-49.9390,41.4634
1595879407,0.9791,0.6059,-0.2589,233.7805,-48.1707,38.1707
1595879407,1.0616,0.5523,-0.1568,240.0000,-33.4756,32.8049
1595879407,1.1089,0.5737,-0.0359,251.5854,-6.7073,27.0732
1595879407,1.0714,0.5991,-0.0123,263.2927,24.9390,23.5976
1595879407,1.0141,0.6169,-0.1091,267.0122,50.3049,24.7561
1595879407,0.9799,0.6396,-0.2658,267.0122,64.5122,28.9634
1595879407,0.8890,0.6979,-0.4164,269.4512,69.6341,35.0610
1595879407,0.8819,0.7570,-0.4941,279.4512,66.1585,42.2561
1595879407,0.9951,0.7754,-0.4323,294.6342,58.2317,44.9390
1595879407,1.1494,0.7997,-0.1898,315.4268,54.9390,46.0976
1595879407,1.2226,0.8637,0.0042,340.4878,55.2439,50.7927
1595879407,1.1939,0.8838,0.0331,354.3903,45.6707,63.7805
1595879407,1.1280,0.8833,0.0475,355.0000,24.2683,80.9756
1595879407,1.1359,0.8541,0.0637,355.0610,-4.5732,96.2195
1595879407,0.9630,1.0765,0.7310,355.4268,-33.0488,106.9512
1595879407,-1.1248,1.9999,1.9999,347.3171,-67.5000,114.8781
1595879407,0.7027,1.6703,-0.0728,150.8537,-342.0732,61.7073
1595879407,1.9999,-1.2380,-1.9999,-25.8537,-412.5610,-52.3171
1595879407,1.6653,-1.0880,0.8170,-148.9634,-199.5122,211.7073
1595879407,0.4568,-0.2194,1.1049,212.6220,-11.2195,92.1341
1595879407,1.1094,-0.7182,0.3439,114.0244,-16.7683,59.7561
1595879407,1.5685,0.5950,0.5842,15.4268,7.8659,56.9512
1595879407,0.3308,1.1633,0.2682,123.3537,103.8415,65.7317
1595879407,-0.4035,0.3931,-0.3237,115.9756,195.0610,18.4146
1595879407,0.2772,-0.4550,-0.4076,64.4512,132.7439,-36.2195
1595879407,0.8663,-0.8162,-0.1886,33.2317,8.9024,-15.3659
1595879407,1.0374,-0.7117,-0.0616,31.7073,-60.7317,31.6463
1595879407,0.5615,-0.5693,-0.0544,46.1585,-43.2927,51.2805
1595879407,0.0914,-0.3131,-0.0544,37.6829,-5.4878,57.3171
1595879407,0.4670,-0.1234,0.0420,34.3902,-28.5366,46.1585
1595879407,1.2000,-0.2298,0.1165,30.3049,-111.1585,29.3902
1595879407,1.4611,-0.4203,0.0457,20.3659,-165.6707,27.0122
1595879407,1.3364,-0.4626,0.0071,11.1585,-154.2683,34.1463
1595879407,1.2786,-0.3950,0.0596,12.3780,-119.8781,33.1098
1595879407,1.2711,-0.3655,0.0807,16.2195,-87.4390,25.7927
1595879407,1.1914,-0.3997,0.0630,15.0610,-54.7561,20.3049
1595879407,1.1451,-0.4266,0.0451,12.5000,-26.7073,15.0610
1595879407,1.1294,-0.4305,0.0194,10.9146,-7.8049,7.9268
1595879407,1.0884,-0.4138,-0.0237,9.8171,3.5976,0.7317
1595879407,1.0865,-0.3860,-0.0718,9.5732,6.4634,-3.2927
1595879407,1.1100,-0.3600,-0.1043,9.6341,2.5000,-4.8171
1595879407,1.0809,-0.3426,-0.1277,9.6341,-1.8293,-4.6951
1595879407,1.0411,-0.3470,-0.1238,9.5732,-3.4146,-3.4756
1595879407,1.0566,-0.3604,-0.1015,8.5976,-4.7561,-2.1951
1595879407,1.0778,-0.3599,-0.0877,7.3780,-5.1220,-0.4268
1595879407,1.0428,-0.3330,-0.0865,7.0732,-0.8537,2.1951
1595879407,1.0088,-0.3195,-0.0916,7.2561,6.7073,4.4512
1595879407,0.9936,-0.3256,-0.0997,7.1341,13.4146,5.1829
1595879407,0.9857,-0.3245,-0.1148,7.5000,14.6341,6.5244
1595879407,0.9977,-0.3085,-0.1409,9.0244,10.2439,9.3902
1595879407,0.9932,-0.2845,-0.1703,10.8537,4.0854,12.2561
1595879407,0.9720,-0.2531,-0.1833,12.8659,-2.1951,14.8171
1595879407,0.9334,-0.2075,-0.1564,15.0000,-7.9268,17.0732
1595879407,0.9127,-0.1714,-0.1539,17.6220,-11.8293,18.2317
1595879407,0.9288,-0.1471,-0.1639,19.2683,-11.1585,17.8049
1595879407,0.8954,-0.1252,-0.1706,20.3049,-6.0366,18.1707
1595879407,0.8253,-0.1093,-0.1738,22.5000,-0.1829,20.0000
1595879407,0.7534,-0.0986,-0.1633,25.5488,2.1951,20.9756
1595879407,0.7116,-0.0823,-0.1398,29.1463,0.4878,21.1585
1595879407,0.6971,-0.0773,-0.1268,32.8659,-1.2805,20.4878
1595879407,0.6774,-0.1013,-0.1072,35.1829,-0.0610,18.9024
1595879407,0.6539,-0.1443,-0.0776,36.1585,4.2073,16.3415
1595879407,0.6412,-0.1675,-0.0812,36.0366,9.1463,12.9268
1595879408,0.6608,-0.1565,-0.1350,35.6707,12.7439,8.8415
1595879408,0.6570,-0.1324,-0.1484,35.6707,16.5854,5.0610
1595879408,0.5970,-0.1072,-0.1605,35.6707,20.6098,2.0122
1595879408,0.5512,-0.0792,-0.1830,37.1341,22.1951,-2.5000
1595879408,0.5151,-0.0341,-0.2030,39.0244,18.7805,-8.1098
1595879408,0.4872,-0.0070,-0.2136,42.1951,9.0244,-12.5000
1595879408,0.5209,0.0064,-0.2031,44.1463,-4.8171,-17.1951
1595879408,0.6045,0.0087,-0.2003,44.3902,-14.7561,-22.8049
1595879408,0.6863,0.0188,-0.1689,44.3293,-16.4024,-29.5122
1595879408,0.7297,0.0607,-0.0937,45.1829,-10.5488,-35.2439
1595879408,0.7200,0.0936,-0.0242,45.5488,1.5854,-39.2683
1595879408,0.6990,0.1005,0.0181,42.4390,15.1220,-44.8171
1595879408,0.6624,0.1080,0.0403,37.1341,28.5366,-51.5854
1595879408,0.6266,0.1252,0.0319,31.6463,38.0488,-56.4024
1595879408,0.6777,0.1359,-0.0687,25.8537,39.2073,-60.9756
1595879408,0.7896,0.1573,-0.1844,20.1220,29.3293,-65.4878
1595879408,0.9320,0.1748,-0.2302,17.0122,10.1220,-65.6098
1595879408,1.0146,0.2085,-0.1983,14.5732,-8.1098,-63.7195
1595879408,1.0143,0.2532,-0.0851,14.1463,-26.6463,-62.3171
1595879408,1.0081,0.2373,-0.0081,11.0976,-43.5366,-63.5366
1595879408,1.0339,0.1409,-0.0065,2.5000,-49.7561,-74.0854
1595879408,1.0690,0.0848,-0.0488,-9.6341,-47.3781,-84.7561
1595879408,1.0888,0.0549,-0.1825,-19.9390,-40.0610,-88.4146
1595879408,1.0997,0.0280,-0.2926,-27.8049,-35.4268,-92.8049
1595879408,1.0675,0.0499,-0.3257,-34.3293,-39.0244,-94.6951
1595879408,1.1047,0.0573,-0.3395,-39.4512,-45.3049,-93.8415
1595879408,1.2106,0.0399,-0.3092,-44.7561,-44.0244,-101.7683
1595879408,1.2754,-0.0101,-0.2617,-50.4268,-27.9878,-113.7195
1595879408,1.3109,0.0103,-0.2540,-57.6829,6.5244,-126.9512
1595879408,1.2870,0.0715,-0.2291,-57.0122,47.6220,-136.7683
1595879408,1.2317,0.1219,-0.2216,-56.6463,74.3293,-137.6829
1595879408,1.2369,0.0462,-0.2169,-60.6098,84.3293,-134.3902
1595879408,1.2227,0.0616,-0.1702,-62.9878,78.1707,-141.0976
1595879408,1.1355,0.0764,-0.0880,-59.6341,63.7195,-145.7927
1595879408,1.1259,0.0514,0.0007,-61.5244,44.4512,-152.1342
1595879408,1.1903,0.0759,0.1037,-63.7195,18.6585,-162.9878
1595879408,1.2628,0.0917,0.1959,-68.4756,-4.5122,-168.4146
1595879408,1.2988,0.1105,0.2593,-77.6220,-16.8902,-173.9025
1595879408,1.3140,0.0886,0.2709,-87.0732,-17.9268,-175.4268
1595879408,1.3223,0.0737,0.2408,-94.5122,-13.6585,-175.9756
1595879408,1.3541,0.0756,0.1946,-100.1220,-10.6707,-177.4390
1595879408,1.4158,0.1006,0.1394,-105.0000,-8.1098,-179.5732
1595879408,1.4993,0.1401,0.1177,-107.9268,-4.6341,-181.4634
1595879408,1.5795,0.1784,0.1218,-111.2805,3.8415,-182.0732
1595879408,1.5893,0.1765,0.1262,-115.8537,24.2683,-181.0976
1595879408,1.5096,0.1378,0.1277,-118.3537,55.3049,-180.6707
1595879408,1.3704,0.0963,0.1423,-117.3781,88.1707,-180.7927
1595879408,1.2134,0.0580,0.1478,-113.9024,112.7439,-180.6707
1595879408,1.0703,0.0547,0.1553,-107.3781,123.3537,-180.1829
1595879408,1.0225,0.1161,0.1861,-97.2561,114.8781,-179.8781
1595879408,1.1265,0.2056,0.2038,-89.5732,91.3415,-179.0854
1595879408,1.2065,0.2665,0.2164,-86.4024,64.7561,-176.2195
1595879408,1.1545,0.2745,0.2252,-84.2683,44.5732,-171.7683
1595879408,1.0505,0.2573,0.2208,-80.0610,32.4390,-167.8659
1595879408,0.9694,0.2530,0.2044,-74.3293,20.7317,-165.5488
1595879408,0.9091,0.2459,0.1792,-69.3293,5.2439,-162.8049
1595879408,0.8661,0.2392,0.1430,-64.6341,-12.5000,-159.9390
1595879408,0.8265,0.2462,0.1138,-59.3293,-29.9390,-157.3781
1595879408,0.7875,0.2572,0.0867,-53.0488,-45.0000,-155.3659
1595879408,0.7528,0.2612,0.0701,-47.5610,-55.3049,-154.4512
1595879408,0.7203,0.2764,0.0668,-42.1341,-60.3659,-154.8781
1595879408,0.7036,0.3063,0.0664,-37.1341,-61.5854,-156.4634
1595879408,0.6975,0.3461,0.0786,-32.7439,-59.3902,-158.5976
1595879408,0.7413,0.4067,0.0961,-28.5976,-54.4512,-161.4634
1595879408,0.8184,0.4897,0.1323,-26.0976,-45.7927,-164.8781
1595879408,0.8418,0.5704,0.1648,-25.7927,-32.9878,-167.8049
1595879408,0.7896,0.6343,0.1716,-25.6098,-17.1341,-170.9756
1595879408,0.6997,0.6970,0.1602,-23.1098,-0.8537,-174.8781
1595879408,0.6338,0.7727,0.1465,-18.3537,11.5244,-178.9634
1595879408,0.5882,0.8674,0.1234,-14.2683,18.7805,-183.3537
1595879408,0.5651,0.9672,0.0980,-11.4634,21.8293,-188.5976
1595879408,0.5699,1.0614,0.0740,-10.6707,22.6220,-194.4512
1595879408,0.5815,1.1501,0.0603,-10.1220,23.2927,-198.8415
1595879408,0.5692,1.2333,0.0714,-8.4756,25.5488,-201.4025
1595879408,0.5388,1.2994,0.0996,-6.3415,29.3902,-202.8659
1595879408,0.4980,1.3560,0.1353,-5.0000,33.4756,-202.8659
1595879408,0.4580,1.4146,0.1746,-2.7439,35.2439,-201.5854
1595879408,0.4418,1.4625,0.2205,-0.0610,33.6585,-198.0488
1595879408,0.4492,1.4917,0.2620,2.0732,28.9634,-191.3415
1595879408,0.4587,1.4824,0.2990,2.8049,21.8293,-181.8902
1595879408,0.4775,1.4578,0.3333,2.8049,15.1829,-169.3293
1595879408,0.4807,1.4395,0.3558,3.9634,11.2805,-154.6951
1595879408,0.4520,1.4166,0.3474,5.5488,11.5244,-138.5976
1595879408,0.4033,1.3864,0.3192,8.2927,15.1220,-120.8537
1595879408,0.3263,1.3480,0.2637,12.8049,18.5976,-102.3171
