time,ax,ay,az,gx,gy,gz
1595878848,0.1700,-0.8979,0.2999,-0.6707,0.6707,1.1585
1595878848,0.1739,-0.9059,0.3024,-0.6707,0.9756,1.3415
1595878848,0.1710,-0.9061,0.3012,-0.6098,1.0366,1.4024
1595878848,0.1726,-0.9052,0.3023,-0.6707,1.0366,1.2805
1595878848,0.1708,-0.9058,0.3013,-0.7927,0.8537,1.0976
1595878848,0.1699,-0.9068,0.3021,-0.9756,0.3659,0.7927
1595878848,0.1731,-0.9077,0.3038,-0.7927,0.0610,0.6707
1595878848,0.1740,-0.9066,0.3045,-0.6098,-0.1220,0.4878
1595878848,0.1749,-0.9061,0.3030,-0.6707,-0.1829,0.3659
1595878848,0.1732,-0.9061,0.3066,-0.6098,-0.3049,0.2439
1595878848,0.1716,-0.9059,0.3076,-0.4878,-0.1220,0.2439
1595878848,0.1708,-0.9044,0.3081,-0.4878,-0.1220,0.1220
1595878848,0.1716,-0.9052,0.3072,-0.3659,-0.2439,0.2439
1595878848,0.1703,-0.9040,0.3058,-0.3049,-0.3049,0.3659
1595878848,0.1694,-0.9010,0.3079,-0.2439,-0.4268,0.2439
1595878848,0.1703,-0.9008,0.3094,-0.1220,-0.4268,0.2439
1595878848,0.1714,-0.9004,0.3061,-0.2439,-0.6098,0.3049
1595878848,0.1708,-0.8975,0.3067,-0.1829,-0.6098,0.3049
1595878848,0.1707,-0.8992,0.3051,-0.1829,-0.4268,0.2439
1595878848,0.1708,-0.9011,0.3025,-0.1220,-0.4878,0.2439
1595878848,0.1738,-0.8998,0.3007,0.0610,-0.4878,0.2439
1595878848,0.1724,-0.9022,0.3029,0.1220,-0.3049,0.4268
1595878848,0.1751,-0.9042,0.3039,0.1829,0.1220,0.5488
1595878848,0.1747,-0.9050,0.3042,0.1220,0.3049,0.4878
1595878848,0.1752,-0.9041,0.3020,0.2439,0.2439,0.3659
1595878848,0.1733,-0.9018,0.2999,0.1220,0.1829,0.4878
1595878848,0.1714,-0.9022,0.2975,0.0000,0.0610,0.3659
1595878848,0.1738,-0.9055,0.2947,-0.0610,0.0000,0.2439
1595878848,0.1787,-0.9072,0.2948,0.0000,-0.2439,0.3049
1595878848,0.1783,-0.9057,0.2970,-0.1220,-0.4268,0.1829
1595878848,0.1787,-0.9061,0.2961,-0.1220,-0.3049,0.1829
1595878848,0.1780,-0.9038,0.2994,-0.3049,-0.0610,0.0610
1595878848,0.1757,-0.9011,0.2992,-0.4878,0.1220,-0.1829
1595878848,0.1748,-0.8985,0.2972,-0.7317,0.1220,-0.3659
1595878848,0.1748,-0.8979,0.2960,-0.7317,0.0000,-0.6707
1595878848,0.1709,-0.9018,0.2975,-0.6098,-0.1829,-0.9146
1595878848,0.1716,-0.9050,0.2947,-0.6707,-0.3049,-1.0976
1595878848,0.1736,-0.9047,0.2968,-0.7317,-0.4268,-1.0366
1595878848,0.1743,-0.9050,0.2988,-0.6098,-0.4878,-0.9146
1595878848,0.1747,-0.9047,0.3007,-0.6098,-0.5488,-0.6707
