time,ax,ay,az,gx,gy,gz
1595879212,0.3459,0.9111,0.3281,1.1585,3.7805,0.0610
1595879212,0.3439,0.9101,0.3276,1.1585,4.2073,0.1829
1595879212,0.3461,0.9100,0.3217,0.9756,4.1463,0.3049
1595879212,0.3450,0.9103,0.3203,0.7927,4.2073,0.6098
1595879212,0.3465,0.9114,0.3229,0.6707,4.3293,0.7927
1595879212,0.3485,0.9177,0.3264,0.6098,4.4512,0.8537
1595879212,0.3406,0.9221,0.3241,0.6098,5.0000,0.7927
1595879212,0.3297,0.9205,0.3196,0.5488,5.1220,0.7317
1595879212,0.3311,0.9227,0.3201,0.7317,4.7561,0.3049
1595879212,0.3344,0.9224,0.3123,0.4878,3.8415,0.0000
1595879212,0.3338,0.9213,0.3186,0.1220,3.0488,0.1829
1595879212,0.3309,0.9176,0.3209,0.0610,2.9878,0.0000
1595879212,0.3259,0.9103,0.3215,0.1220,2.5000,-0.1220
1595879212,0.3243,0.9120,0.3230,-0.3049,1.7073,0.3659
1595879212,0.3327,0.9233,0.3272,-0.4268,0.9146,0.6707
1595879212,0.3283,0.9298,0.3394,-1.1585,0.9146,0.7927
1595879212,0.2829,0.9443,0.4035,-1.5854,1.9512,0.7317
1595879212,0.1872,0.9284,0.4545,-3.2317,2.8659,-0.1829
1595879212,0.1219,0.9367,0.4862,-6.5244,0.4878,-2.5000
1595879212,0.1115,0.9727,0.5174,-10.1829,-12.6829,-5.0000
1595879212,0.1369,0.9611,0.5314,-26.5854,-52.4390,-11.9512
1595879212,0.1490,0.9738,0.5883,-32.1951,-64.9390,-14.6341
1595879212,0.1375,0.9612,0.6519,-36.5244,-72.8049,-18.2927
1595879212,0.0601,0.9185,0.8210,-44.7561,-85.2439,-26.7073
1595879212,0.0580,0.9150,0.9178,-45.4268,-89.6951,-31.4634
1595879212,0.0832,0.9001,1.0107,-46.3415,-95.4268,-35.1829
1595879212,0.0546,0.9045,1.2485,-52.3781,-96.3415,-45.4268
1595879212,0.0332,0.9174,1.2538,-57.2561,-92.2561,-48.9024
1595879212,0.0170,0.9612,1.2375,-62.3171,-87.1951,-53.2317
1595879212,0.0335,1.0284,1.2047,-67.2561,-83.7805,-57.7439
1595879212,0.1528,1.1375,1.1812,-85.9756,-91.6463,-64.8171
1595879213,0.1655,1.1501,1.1838,-99.5122,-97.3781,-67.4390
1595879213,0.1780,1.1799,1.1806,-109.3293,-104.2073,-70.3659
1595879213,0.2233,1.2181,1.1628,-118.5976,-117.1951,-72.5000
1595879213,0.3600,1.2750,1.0494,-142.6219,-154.8781,-72.0122
1595879213,0.5123,1.3181,0.8794,-166.0366,-192.7439,-65.4268
1595879213,0.6009,1.3480,0.7855,-174.8781,-213.9634,-58.7805
1595879213,0.7177,1.3203,0.5752,-189.5732,-256.3415,-36.4634
1595879213,0.8151,1.2945,0.4497,-193.8415,-280.1219,-22.8049
1595879213,0.9091,1.2629,0.3293,-199.9390,-299.5122,-5.7927
1595879213,0.9879,1.2384,0.2293,-199.2073,-313.4756,12.5610
1595879213,1.0140,1.1671,0.0958,-187.3781,-324.0854,56.5854
1595879213,0.9869,1.1208,0.0761,-178.2927,-325.2439,80.7317
1595879213,0.8263,0.8493,-0.1752,-67.4390,-304.5732,204.6951
1595879213,0.8440,0.7769,-0.2635,-55.3049,-293.3537,210.1220
1595879213,0.8259,0.7261,-0.3054,-39.0244,-274.8781,210.8537
1595879213,0.7823,0.6799,-0.3094,-19.1463,-250.9146,208.1707
1595879213,0.7552,0.6374,-0.2880,-0.7927,-227.0732,204.5122
1595879213,0.7290,0.6206,-0.2654,14.2073,-204.9390,200.2439
1595879213,0.6774,0.6218,-0.2813,28.1707,-182.9878,194.8171
1595879213,0.6236,0.5362,-0.3457,44.3902,-148.4756,181.5854
1595879213,0.6044,0.4874,-0.3712,51.0976,-134.3902,173.8415
1595879213,0.5870,0.4340,-0.3981,56.8902,-121.5854,164.6951
1595879213,0.5744,0.3925,-0.4122,62.8659,-111.0366,156.2195
1595879213,0.5926,0.3655,-0.4144,68.9634,-102.4390,147.3171
1595879213,0.6105,0.3519,-0.3914,73.9024,-93.4146,137.7439
1595879213,0.6076,0.3308,-0.3853,77.4390,-81.7683,128.2317
1595879213,0.5879,0.2960,-0.4107,80.1220,-69.1463,119.3902
1595879213,0.5797,0.2591,-0.4293,83.1098,-61.5244,111.2805
1595879213,0.6014,0.1708,-0.5111,88.4146,-58.4756,95.6707
1595879213,0.6004,0.1575,-0.5438,91.0976,-58.2317,87.5610
1595879213,0.6844,0.1711,-0.5370,105.4878,-61.2195,63.9024
1595879213,0.6870,0.1572,-0.5310,111.6463,-60.0000,57.2561
1595879213,0.7892,0.1015,-0.6420,135.4268,-61.4634,34.2073
1595879213,0.8277,0.1052,-0.6321,141.9512,-64.6951,30.2439
1595879213,0.8503,0.0835,-0.6636,148.7195,-69.0854,26.7073
1595879213,0.7919,0.0886,-0.6837,154.8171,-73.0488,23.6585
1595879213,0.6487,0.0988,-0.7571,158.2317,-64.9390,18.7805
1595879213,0.8693,0.1461,-0.6265,180.6707,-22.8659,-3.6585
1595879213,0.8177,0.1475,-0.7698,187.3171,-4.1463,-6.8902
1595879213,0.7990,0.1960,-0.8259,192.8049,1.0366,-8.4146
1595879213,0.8428,0.2615,-0.7867,200.1220,0.6098,-11.0366
1595879213,0.9158,0.2827,-0.6870,209.0854,-7.6220,-14.0854
1595879213,0.9118,0.2473,-0.6427,219.8171,-40.2439,-14.0244
1595879213,0.9073,0.2820,-0.7142,223.6585,-54.8171,-13.2317
1595879213,0.9310,0.3055,-0.8382,228.4756,-66.2195,-13.5976
1595879213,0.9476,0.3450,-0.9640,234.3902,-69.5732,-15.0610
1595879213,0.9521,0.4592,-1.1255,260.9146,-45.9146,-23.1707
1595879213,1.1056,0.5081,-0.9359,282.7439,-22.9268,-29.3293
1595879213,1.2623,0.5862,-0.7946,313.2317,0.5488,-36.0976
1595879213,1.2482,0.6458,-0.8295,341.0366,12.6829,-31.4634
1595879213,1.1970,0.7969,-0.8486,363.0488,9.3902,-18.6585
1595879213,1.2730,0.9612,-0.6621,402.2561,-13.9634,7.1341
1595879213,1.4500,0.9116,-0.4274,416.2195,2.9878,9.5732
1595879213,1.6323,0.8405,-0.0298,430.9146,42.3171,9.8171
1595879213,1.6307,0.7162,0.2366,444.4512,88.5976,17.3171
1595879213,0.8834,1.1558,1.1307,443.8415,129.5122,32.8049
1595879213,-1.5180,1.9999,1.9999,407.3781,123.9024,56.7073
1595879213,-1.2639,1.0710,-0.9383,50.6707,-241.7683,7.5000
1595879213,1.8658,-0.9817,-1.9999,-59.6951,-480.7927,-27.7439
1595879213,1.9648,-1.1605,0.6649,-26.8293,-305.4878,246.4634
1595879213,1.2462,-1.9999,1.2119,183.2927,-165.6098,88.9634
1595879213,1.2180,-1.0253,0.2534,-16.9512,-93.6585,49.2683
1595879213,1.0305,1.1250,0.0938,33.2927,-17.4390,100.9146
1595879213,0.8427,1.1612,-0.3168,130.3659,63.6585,66.2195
1595879213,1.0052,0.0821,-0.3829,83.5976,81.4634,-46.0366
1595879213,0.9754,-0.5458,0.0393,36.1585,18.3537,-45.0000
1595879213,0.9224,-1.1037,0.2830,23.9024,23.2927,10.4268
1595879213,0.9083,-0.9374,0.4043,17.3780,42.9268,25.3049
1595879213,0.2120,-0.5298,0.2739,42.0732,67.6220,53.8415
1595879213,-0.0018,-0.5177,0.0453,37.9268,90.3049,52.0122
1595879213,0.6667,-0.5262,0.0535,12.8659,34.8171,18.7195
1595879213,1.3462,-0.5575,0.0067,7.3780,-76.3415,19.8171
1595879213,1.3962,-0.6840,-0.1561,2.4390,-122.1951,27.7439
1595879213,1.1956,-0.6909,-0.2114,-8.4146,-98.6585,22.7439
1595879213,1.1510,-0.5971,-0.1641,-4.5122,-70.6707,23.6585
1595879213,1.1751,-0.5360,-0.1012,2.9878,-50.6707,27.0122
1595879213,1.0884,-0.5148,-0.0299,7.1341,-27.4390,25.6098
1595879213,1.0354,-0.4966,0.0469,8.7805,-7.0122,23.7195
1595879213,1.0379,-0.4857,0.0894,10.4878,3.4146,19.5732
1595879213,0.9964,-0.4746,0.0686,11.2805,7.9268,14.7561
1595879213,0.9394,-0.4443,0.0194,11.2195,9.1463,12.6220
1595879213,0.9218,-0.4183,-0.0038,11.9512,6.0366,12.9268
1595879213,0.9169,-0.4288,-0.0213,12.6220,2.1341,12.9268
1595879213,0.9372,-0.4520,-0.0432,12.5000,-0.0610,12.3780
1595879213,0.9886,-0.4621,-0.0507,12.5000,-1.8293,12.6829
1595879213,0.9966,-0.4553,-0.0674,13.2317,-1.7683,13.2927
1595879213,0.9473,-0.4443,-0.1094,14.0854,2.0122,13.3537
1595879213,0.8984,-0.4369,-0.1174,14.8780,6.1585,13.5366
1595879213,0.8651,-0.4487,-0.1068,15.7317,7.1951,13.9634
1595879213,0.8442,-0.4776,-0.0829,15.6098,6.8293,13.9634
1595879213,0.8271,-0.5054,-0.0724,14.8780,7.4390,13.4146
1595879213,0.8323,-0.5098,-0.0804,14.9390,7.3780,12.5000
1595879213,0.8644,-0.4771,-0.0682,16.0976,3.9634,12.3780
1595879213,0.8932,-0.4260,-0.0458,18.1707,-0.6707,12.9268
1595879214,0.8843,-0.3905,-0.0356,20.1220,-2.1341,12.6220
1595879214,0.8356,-0.3872,-0.0220,20.1220,1.7073,10.9756
1595879214,0.7778,-0.3919,-0.0082,19.4512,6.5854,9.2073
1595879214,0.7504,-0.4077,0.0187,18.5976,8.6585,7.9878
1595879214,0.7504,-0.4287,0.0505,17.2561,7.8049,7.3171
1595879214,0.7571,-0.4219,0.0470,15.9146,6.9512,6.5244
1595879214,0.7661,-0.4082,0.0151,15.7317,6.4634,6.2195
1595879214,0.7632,-0.4017,-0.0179,15.2439,6.2805,6.5854
1595879214,0.7711,-0.3755,-0.0447,15.1220,4.6951,6.8293
1595879214,0.7696,-0.3463,-0.0489,16.2195,2.5610,6.3415
1595879214,0.7502,-0.3245,-0.0448,17.5000,2.1341,4.9390
1595879214,0.7192,-0.3044,-0.0245,18.7195,4.5122,2.5000
1595879214,0.6998,-0.2771,0.0118,20.6098,8.2927,-0.9756
1595879214,0.6904,-0.2582,0.0548,23.4756,12.1341,-4.8780
1595879214,0.6799,-0.2583,0.1030,25.6098,16.2805,-9.0244
1595879214,0.6876,-0.3074,0.1583,26.0366,19.6951,-12.0732
1595879214,0.7399,-0.3698,0.1638,24.3902,19.5732,-14.3902
1595879214,0.8018,-0.3618,0.1052,21.0976,19.7561,-15.1220
1595879214,0.8003,-0.3102,0.0656,20.4268,23.7195,-14.8780
1595879214,0.7714,-0.2809,0.0411,20.9146,27.0732,-14.3902
1595879214,0.7513,-0.2783,-0.0033,20.2439,27.1341,-16.0976
1595879214,0.7232,-0.2480,-0.0136,20.1829,21.7683,-18.1098
1595879214,0.6962,-0.1875,0.0155,22.6829,13.2927,-18.5976
1595879214,0.6873,-0.1268,0.0391,25.0610,9.1463,-20.8537
1595879214,0.6873,-0.0656,0.0485,26.1585,11.7683,-25.4268
1595879214,0.6840,-0.0028,0.1190,28.2927,17.9878,-29.7561
1595879214,0.7183,0.0779,0.1727,30.4878,23.4756,-31.4024
1595879214,0.8216,0.0959,0.0768,30.7927,22.3171,-33.2317
1595879214,0.9307,0.1155,-0.0038,26.2195,16.2195,-34.6951
1595879214,0.9349,0.1458,-0.1286,23.3537,12.5000,-29.6341
1595879214,0.8051,0.1595,-0.1771,22.4390,10.4878,-25.5488
1595879214,0.6853,0.2030,-0.0952,23.2927,-1.2195,-22.0732
1595879214,0.6269,0.2100,0.0184,24.8780,-11.8293,-23.4146
1595879214,0.5862,0.1464,0.0706,21.2805,-8.9024,-34.2683
1595879214,0.5610,0.0689,0.0635,13.5366,7.8049,-47.5000
1595879214,0.5273,0.0179,0.0583,5.2439,32.3780,-56.8293
1595879214,0.5380,-0.0038,0.0341,-0.7927,52.3171,-66.2195
1595879214,0.5558,-0.0010,0.0051,-5.4268,62.0732,-75.1829
1595879214,0.5959,0.0036,-0.0378,-9.6341,57.7439,-82.0122
1595879214,0.6646,0.0159,-0.0627,-15.4878,47.4390,-88.2927
1595879214,0.6581,0.0339,-0.0248,-20.1220,32.0732,-96.2195
1595879214,0.7026,0.0609,0.0103,-25.1829,21.5854,-105.6707
1595879214,0.7589,0.0638,0.0401,-29.4512,23.2317,-119.8781
1595879214,0.7154,0.0557,0.0187,-35.7317,34.6951,-137.7439
1595879214,0.6316,0.0621,0.0068,-41.7683,49.0854,-155.0000
1595879214,0.6843,0.0795,0.0639,-47.1951,52.1951,-168.9025
1595879214,0.7825,0.1121,0.0616,-52.6829,40.3659,-184.9390
1595879214,0.8357,0.1580,0.0371,-58.4146,15.3659,-198.1707
1595879214,0.8894,0.2143,0.0045,-65.0610,-13.9634,-208.8415
1595879214,0.9481,0.2490,-0.0159,-74.2683,-38.9024,-220.8537
1595879214,1.0743,0.2634,-0.0178,-85.9146,-58.7805,-235.5488
1595879214,1.2880,0.3182,-0.0569,-97.8049,-68.5366,-249.5122
1595879214,1.4612,0.4058,-0.0491,-107.4390,-63.9024,-258.7805
1595879214,1.5035,0.4440,-0.0372,-119.3902,-44.2683,-262.9878
1595879214,1.3495,0.3818,-0.1022,-132.7439,-11.5854,-269.3903
1595879214,1.0568,0.2812,-0.0988,-138.7805,4.6951,-280.3049
1595879214,0.9500,0.2440,-0.0917,-140.0610,-10.1220,-288.7195
1595879214,0.9493,0.2148,-0.0789,-138.6585,-37.8659,-295.2439
1595879214,0.9489,0.1685,-0.0395,-133.6585,-74.7561,-304.7561
1595879214,1.0001,0.1658,0.0049,-130.4268,-105.9146,-312.3781
1595879214,1.0585,0.1783,0.0372,-127.5610,-122.6829,-318.0488
1595879214,1.0867,0.1916,0.0563,-125.1829,-126.8293,-324.2683
1595879214,1.0938,0.2198,0.0801,-124.6951,-122.5000,-330.0610
1595879214,1.1284,0.2719,0.0964,-126.2195,-113.4756,-336.4634
1595879214,1.2536,0.3805,0.0098,-129.5732,-100.2439,-342.6829
1595879214,1.4171,0.5896,-0.0688,-132.8049,-82.1951,-346.5854
1595879214,1.4655,0.7909,-0.0730,-137.7439,-53.7195,-345.3659
1595879214,1.3380,0.8882,-0.0615,-143.3537,-13.5366,-344.0854
1595879214,1.1409,0.9330,-0.0426,-141.9512,28.4146,-347.9878
1595879214,0.9728,1.0099,-0.0237,-134.3902,59.8171,-351.8293
1595879214,0.8509,1.1549,0.0060,-124.5732,74.3902,-354.2683
1595879214,0.7887,1.3616,0.0383,-115.1829,75.1220,-357.1342
1595879214,0.7751,1.5979,0.0417,-106.2805,66.7683,-361.2805
1595879214,0.8055,1.8408,0.0562,-98.8415,53.2927,-363.2927
1595879214,0.8774,1.9999,0.1252,-91.7683,37.1951,-361.4634
1595879214,0.9194,1.9999,0.2164,-85.4268,20.6098,-355.6098
1595879214,0.9606,1.9971,0.2626,-77.9268,0.0610,-342.5610
1595879214,1.0253,1.9999,0.2724,-69.2073,-28.8415,-321.2195
1595879214,1.1029,1.9736,0.2675,-58.7195,-65.9756,-293.3537
1595879214,1.1567,1.7583,0.2693,-46.5244,-104.7561,-260.9146
1595879214,1.1237,1.4985,0.3459,-31.1585,-133.1707,-221.2195
1595879214,0.9872,1.2874,0.4267,-16.5244,-140.3049,-176.6463
1595879214,0.7120,1.1584,0.4720,-3.6585,-122.5000,-131.4024
1595879214,0.4142,1.1283,0.5041,10.8537,-94.0244,-86.7073
1595879214,0.2319,1.1243,0.4888,18.4146,-69.6341,-46.8902
1595879214,0.1673,1.0881,0.4539,15.9756,-54.6951,-13.7195
1595879214,0.1374,1.0379,0.4043,11.7683,-51.1585,12.2561
1595879214,0.1127,0.9587,0.3232,8.6585,-51.2195,30.1829
1595879214,0.1501,0.9039,0.2990,6.3415,-49.5122,40.3659
1595879214,0.1915,0.9333,0.2568,3.9024,-51.1585,45.1829
1595879214,0.2003,0.9598,0.2394,-0.1220,-57.4390,45.9146
1595879214,0.2264,0.9413,0.2299,-7.3780,-66.2805,39.2073
1595879214,0.2682,0.9242,0.2131,-14.1463,-76.2805,32.3171
1595879214,0.3004,0.9158,0.1984,-16.5854,-87.5000,27.6220
1595879214,0.3176,0.9159,0.2028,-17.1341,-98.4146,22.9878
1595879214,0.3057,0.9225,0.2167,-17.2561,-106.2805,18.3537
1595879214,0.3033,0.9377,0.2292,-16.0366,-109.6951,14.3293
1595879214,0.2905,0.9498,0.2397,-14.3902,-109.6951,11.1585
1595879214,0.2796,0.9568,0.2488,-12.9878,-106.0366,9.8171
1595879215,0.3020,0.9631,0.2548,-11.5854,-97.6220,9.0854
1595879215,0.3177,0.9740,0.2491,-10.7927,-85.0000,8.9634
1595879215,0.2812,0.9714,0.2346,-10.6707,-69.0244,10.1829
1595879215,0.2536,0.9578,0.2416,-9.4512,-51.5244,10.3659
1595879215,0.2765,0.9490,0.2539,-8.2317,-35.6098,8.8415
1595879215,0.2818,0.9449,0.2563,-9.2073,-22.3780,8.7195
1595879215,0.2532,0.9346,0.2567,-10.1220,-11.0976,9.9390
1595879215,0.2343,0.9239,0.2610,-9.6951,-2.1951,9.5122
1595879215,0.2371,0.9257,0.2708,-9.0854,2.1341,8.5366
1595879215,0.2357,0.9292,0.2732,-9.2073,2.3171,8.6585
1595879215,0.2100,0.9203,0.2742,-9.6951,0.9146,8.9634
1595879215,0.1968,0.9057,0.2719,-10.0610,-1.4634,8.4146
1595879215,0.2084,0.8977,0.2719,-10.6707,-5.3049,7.0122
1595879215,0.2190,0.8946,0.2715,-11.4634,-10.4268,6.1585
1595879215,0.2078,0.8783,0.2655,-12.4390,-14.3902,5.6707
1595879215,0.1978,0.8619,0.2665,-12.9268,-16.7683,4.3293
1595879215,0.1858,0.8602,0.2784,-12.8659,-20.1220,2.5610
1595879215,0.1635,0.8591,0.2856,-12.5610,-26.2805,1.2805
1595879215,0.1525,0.8629,0.2938,-12.5000,-34.5122,-0.5488
1595879215,0.1655,0.8754,0.2937,-12.4390,-45.0000,-2.7439
1595879215,0.1844,0.8939,0.2921,-13.1098,-56.2195,-4.3293
1595879215,0.2062,0.9146,0.2935,-14.4512,-66.8902,-6.2805
1595879215,0.2210,0.8828,0.3001,-17.4390,-78.0488,-10.7317
1595879215,0.2250,0.8275,0.3076,-20.0000,-88.4756,-16.0976
1595879215,0.2515,0.8206,0.3365,-19.8780,-95.3049,-18.2317
1595879215,0.2411,0.8248,0.3436,-18.4756,-99.7561,-21.8902
1595879215,0.2026,0.8381,0.3292,-15.7317,-100.7927,-27.5610
1595879215,0.2041,0.8586,0.3094,-13.1707,-102.3171,-32.1341
1595879215,0.2418,0.8683,0.2901,-12.6220,-107.6220,-35.2439
1595879215,0.2736,0.8495,0.2762,-14.6341,-111.9512,-36.5854
1595879215,0.2892,0.8348,0.2650,-15.4268,-110.2439,-37.5610
1595879215,0.2983,0.8439,0.2581,-14.3293,-102.9878,-39.2073
1595879215,0.3034,0.8662,0.2576,-13.0488,-94.7561,-40.5488
1595879215,0.3159,0.8856,0.2545,-12.2561,-87.8049,-41.4634
1595879215,0.3246,0.8951,0.2578,-12.3171,-81.8293,-42.6220
1595879215,0.3286,0.9080,0.2563,-12.3780,-77.2561,-43.1098
1595879215,0.3345,0.9151,0.2491,-11.7073,-74.4512,-43.1707
1595879215,0.3373,0.9162,0.2493,-10.7317,-72.1341,-42.8659
1595879215,0.3369,0.9114,0.2479,-9.4512,-68.7195,-42.5000
1595879215,0.3264,0.9085,0.2479,-7.8049,-63.3537,-42.2561
1595879215,0.3254,0.9166,0.2541,-5.7317,-57.3171,-41.9512
1595879215,0.3247,0.9272,0.2654,-4.0854,-52.1341,-41.5244
1595879215,0.3176,0.9340,0.2770,-2.6829,-48.4756,-40.6098
1595879215,0.3127,0.9271,0.2852,-1.5854,-46.8293,-39.9390
1595879215,0.3189,0.9088,0.2895,-0.9146,-47.9268,-39.2073
1595879215,0.3376,0.8791,0.2953,1.4024,-53.7805,-35.3659
1595879215,0.4342,1.0698,0.3864,7.3171,-54.3902,-26.5854
1595879215,0.4930,1.0720,0.3736,4.0854,-36.4024,-24.3902
1595879215,0.4636,1.1345,0.3334,1.8293,-16.3415,-21.7073
1595879215,0.4609,1.1952,0.3287,-2.8659,-9.0854,-20.2439
1595879215,0.4515,1.1910,0.3359,-5.4878,-7.3171,-18.1707
1595879215,0.4282,1.1696,0.3350,-7.2561,-5.3049,-14.8780
1595879215,0.3680,1.0860,0.3268,-8.9024,-3.1098,-4.5122
1595879215,0.3460,0.9932,0.2844,-15.3049,-9.8780,25.3049
1595879215,0.3444,1.0334,0.2946,-16.4634,-10.4878,34.3902
1595879215,0.3196,1.0833,0.2786,-20.3049,-9.0854,43.9634
1595879215,0.3128,1.0612,0.2655,-21.0366,-11.2805,47.1951
1595879215,0.3099,1.0280,0.2527,-21.6463,-14.3293,49.9390
1595879215,0.3132,0.9891,0.2407,-22.2561,-18.2927,52.6220
1595879215,0.3256,0.9475,0.2314,-22.8659,-22.0732,55.1829
1595879216,0.3215,0.8739,0.2178,-22.3780,-22.1341,59.5732
1595879216,0.2914,0.8811,0.2210,-19.4512,-17.9878,60.7317
1595879216,0.2974,0.8557,0.1790,-20.5488,-23.1098,56.5244
1595879216,0.3019,0.8362,0.1580,-19.5122,-26.4634,54.3293
1595879216,0.3068,0.8151,0.1423,-18.4756,-29.6341,51.4024
1595879216,0.3764,0.8098,0.1392,-15.7317,-31.3415,34.5732
1595879216,0.3839,0.8113,0.1282,-12.8049,-13.4756,20.0610
1595879216,0.3797,0.8092,0.1310,-11.1585,-9.6341,17.1951
1595879216,0.3870,0.8015,0.1387,-10.0610,-7.1951,13.7805
1595879216,0.4105,0.8809,0.2001,-7.0122,3.8415,3.5976
1595879216,0.3593,0.8916,0.2035,-4.0244,20.6098,-2.7439
1595879216,0.3530,0.8896,0.2039,-2.8049,21.7683,-3.7805
1595879216,0.3557,0.8855,0.2082,-2.3780,21.2805,-5.0000
